27194EBD487BFEC2ECDE270CCAEA7ECBD0C849400B127CF843933E607D0D5434,300,chaintonic_full_000,16383,16383
EA6CD2D62FBA58D6E05C25D1FEA0D75589EB05DC6F92BC10E78BAECF420ECCE5,300,chaintonic_validator_000,32,16383
474BB941755A902573DFA9AB3077EE7B5DA333190876A77AD32BE4D7B2862E63,300,chaintonic_validator_001,32,16383
FD1E0A3D7CDBABEA52E149F641C32C441040E233CC50D6C1C392F8E2C21E45BE,300,chaintonic_validator_002,32,16383
